,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,occ80,prestg80,indus80,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,widowed,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc80,sppres80,spind80,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc80,papres80,paind80,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkborn,incom16,born,parborn,granborn,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,income86,rincom86,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote84,pres84,if84who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,natroad,natsoc,natmass,natpark,natspacy,natenviy,nathealy,natcityy,natcrimy,natdrugy,nateducy,natracey,natarmsy,nataidy,natfarey,eqwlth,tax,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmil,colmil,libmil,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,wirtap,grass,relig,denom,other,jew,fund,attend,maattend,paattend,spattend,reliten,postlife,likediff,mindbody,palefull,pray,dejavu,esp,visions,spirits,grace,neargod,mapa,mastersp,judgeluv,frndking,relig16,denom16,oth16,jew16,fund16,sprel,spden,spother,spjew,spfund,sprel16,spden16,spoth16,spjew16,spfund16,tithing,prayer,bible,world1,world4,libtemp,contemp,prottemp,cathtemp,jewtemp,racmar,racseg,racopen,raclive,racclos,racdis,racinteg,rachome,racfew,rachaf,racmost,busing,racpres,racchurh,happy,hapmar,health,life,helpful,fair,trust,satcity,sathobby,satfam,satfrnd,sathealt,confinan,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,obey,popular,thnkself,workhard,helpoth,socrel,socommun,socfrend,socbar,socpars,socsibs,aged,drink,drunk,smoke,quitsmk,evsmoke,anomia5,anomia6,anomia7,joblose,jobfind,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,union,getahead,fehome,fework,fepres,fepol,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,chldidel,chldmore,chldnum,pillok,sexeduc,divlaw,premarsx,teensex,xmarsex,homosex,porninf,pornmorl,pornrape,pornout,pornlaw,xmovie,spanking,letdie1,suicide1,suicide2,suicide3,suicide4,hit,hitage,gun,gunage,hitok,hitmarch,hitdrunk,hitchild,hitbeatr,hitrobbr,polhitok,polabuse,polmurdr,polescap,polattak,fear,burglr,robbry,owngun,pistol,shotgun,rifle,rowngun,hunt,news,tvhours,phone,coop,comprend,form,fechld,fehelp,fepresch,fefam,racchng,racdif1,racdif2,racdif3,racdif4,divorce5,unemp5,hosdis5,death5,death16,padeath,madeath,chlddth,sibdeath,spdeath,trauma1,trauma5,helppoor,helpnot,helpsick,helpblk,memfrat,memserv,memvet,mempolit,memunion,memsport,memyouth,memschl,memhobby,memgreek,memnat,memfarm,memlit,memprof,memchurh,memother,memnum,scisolve,scichng,scipry,scimoral,switched,switch1,switch2,switch3,switnum,switage1,switage2,switwhy1,switwhy2,marelig,maden,maoth,majew,mafund,parelig,paden,paoth,pajew,pafund,churhsch,sunsch16,grace16,join16,lapsed,churhmem,churhact,tvrelig,god,reborn,savesoul,saygrace,readword,punsin,blkwhite,rotapple,permoral,decbible,decoths,decchurh,decself,gochurch,believe,follow,goownway,myfaith,madatgod,doubts1,doubts2,doubts3,doubts4,faith1,faith2,faith3,faith4,frndcon1,frndcon2,frndcon3,frndrel1,frndrel2,frndrel3,frndden1,frndden2,frndden3,frndoth1,frndoth2,frndoth3,frndfnd1,frndfnd2,frndfnd3,mawrkwrm,kidsuffr,famsuffr,hapifwrk,homekid,housewrk,fejobind,twoincs,hubbywrk,ilikejob,wrknokid,wrkbaby,wrksch,wrkgrown,daycare1,daycare2,daycare3,daycare4,daycare5,femarry,memarry,marhappy,marfree,marfin,markids,marnomar,marlegit,marmakid,marpakid,mardiv,marhomo,numkids,nokids,onekid,twokids,threkids,fourkids,kidtrble,kidjoy,kidnofre,kidless,kidfin,kidempty,divnow,divnokid,divifkid,divkids,divwife,divhubby,mawork14,evdiv,spevdiv,cohabit,rwrknokd,rwrkbaby,rwrksch,rwrkgrwn,earnsmor,cideknew,cidewho,cidesex,cideage,ciderace,aidsknow,aidswho,aidsdead,aidssex,aidsage,aidsrace,aidssch,aidsads,aidsinsr,aidshlth,aidsmar,aidssxed,aidsids,aidsfare,partners,matesex,frndsex,acqntsex,pikupsex,paidsex,othersex,sexsex,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,eth1,eth2,eth3,ethnum,spethnic,speth1,speth2,speth3,spethnum,vetyears,dwelling,dwelown,worda,wordb,wordc,wordd,worde,wordf,wordg,wordh,wordi,wordj,wordsum,relate1,gender1,old1,mar1,relate2,gender2,old2,mar2,away2,where2,relate3,gender3,old3,mar3,relate4,gender4,old4,mar4,relate5,gender5,old5,mar5,relate6,gender6,old6,mar6,relate7,gender7,old7,mar7,relate8,gender8,old8,mar8,relate9,gender9,old9,mar9,relate11,gender11,old11,mar11,relate12,gender12,old12,mar12,relate13,gender13,old13,hefinfo,hhrace,respnum,hhtype,hhtype1,famgen,rplace,rvisitor,visitors,dateintv,isco68,paisco68,spisco68,isco681,paisc681,spisc681,isco88,paisco88,spisco88,sei,pasei,spsei,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,uswary,usintl,usun,commun,russia,japan,canada,china,israel,egypt,cohort,marcohrt,zodiac,death,ballot,issp,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,vstrat,vpsu,fileversion
0,1988,1,7,,,1.0,425.0,37.0,1.0,798.0,185.0,47.0,892.0,1,2630.0,1.0,3,1,46.0,56.0,7370.0,3,1,1,19.0,1.0,2.0,1.0,45.0,,,31.0,76.0,1.0,849.0,178.0,75.0,841.0,2100.0,1.0,3,1,69.0,89.0,7270.0,3,1,245.0,50.0,1.0,319.0,243.0,44.0,151.0,4760.0,1.0,3,1,31.0,18.0,5790.0,3,1,,0.0,1,1,,,,1,1,0.0,2.0,56.0,16.0,9.0,12.0,19.0,3.0,0.0,1.0,4.0,2,1,6.0,2,1.0,1,,2.0,,3.0,1,1.0,4.0,2,0.0,0.0,0.0,2,0.0,1.0,12.0,,20.0,,2,1,1,7072,0.37,6.94,1.39,4.63,6.54,43.5,1.05,0.54,8.0,5.92,7.92,76.4,2.09,4.86,6.17,4.36,6.87,49.3,1,1.0,1.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,3.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,,,,5.0,3.0,3.0,1.0,4.0,1.0,4.0,,,1.0,,3,,,2.0,3.0,3.0,,,3.0,3.0,3.0,,,2.0,3.0,1000.0,1.0,3.0,4.0,3.0,85.0,60.0,85.0,70.0,100.0,,,2.0,2.0,,,,,2.0,1.0,,2.0,,2.0,2.0,1.0,,,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,2.0,5.0,3.0,6.0,2.0,0.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,4.0,1.0,2.0,5.0,,,,,2.0,4.0,,2.0,1.0,1.0,2.0,,,,,,,,5.0,2.0,,1.0,1.0,1.0,4.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,2,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,,0.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,300000.0,,,,,,,,3.0,,,2.0,3.0,3.0,,,2.0,3.0,0.0,1.0,2.0,1.0,1.0,2,,0.0,2.0,2.0,2.0,2.0,6.0,,1.0,1.0,1.0,5.0,2.0,4.0,1.0,3.0,5.0,3.0,1.0,7.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,1.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,3.0,2.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,3.0,8.0,91587.0,,112283.0,,,2.0,23.0,21.0,3.0,,23.0,21.0,,3.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1,1,61.0,1.0,2.0,2.0,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2,3.0,1.0,1,2.0,1,0,224,1622.0,2190.0,1210.0,1621.0,4210.0,1219.0,3471.0,5220.0,2421.0,60.6,50.7,92.3,61.4,82.5,55.0,39.7,55.9,30.9,,,,91.1,99.4,91.5,2.0,1.0,1.0,,8.0,4.0,0.0,4.0,1.0,1.0,1932.0,1951.0,8.0,1.0,2,1,,301,6,1.0,,,1.0627,1001,1,7222.1
1,1988,2,1,40.0,,,75.0,62.0,2.0,838.0,95.0,66.0,831.0,1,3255.0,1.0,3,1,64.0,87.0,8190.0,3,1,3,18.0,,2.0,,,,,,,,,,,,,0.0,1,1,,,,1,1,245.0,50.0,2.0,398.0,19.0,51.0,112.0,430.0,1.0,3,1,39.0,42.0,1080.0,3,1,,0.0,1,1,,,,1,1,2.0,3.0,40.0,16.0,12.0,,,3.0,1.0,,,2,1,6.0,2,3.0,1,,2.0,,4.0,1,0.0,2.0,2,0.0,0.0,0.0,2,1.0,1.0,12.0,12.0,16.0,16.0,2,1,1,7072,2.88,6.44,7.99,4.19,6.91,53.8,,,,,,,1.06,2.64,7.58,5.23,7.83,61.3,3,1.0,1.0,,2.0,,,,,,,,,,,,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,1.0,70.0,,,2.0,3.0,0.0,7.0,,2.0,1.0,1.0,1.0,7.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1,28.0,,,3.0,,,,,,,,,,,0.0,,2.0,4.0,4.0,65.0,50.0,50.0,50.0,50.0,2.0,4.0,1.0,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,3.0,2.0,,,,,,,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,1.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,3.0,3.0,1.0,,2.0,1.0,2.0,1.0,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,2.0,1.0,1.0,2,,,,,,,,,,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,4.0,,,,3.0,1.0,28.0,,,3.0,0.0,2.0,2.0,1.0,1.0,2,,0.0,6.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,4.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,70.0,,,,,,2.0,3.0,,1.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,0.0,,,,,3.0,5.0,2.0,1.0,3.0,2.0,,,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,8.0,31364.0,31364.0,47115.0,47115.0,,8.0,15.0,,3.0,,,,,,,8.0,,,,,,,,,,,,,1,1,39.0,5.0,8.0,2.0,39.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,7.0,5.0,1,1.0,1,0,219,710.0,2190.0,,710.0,2190.0,,2230.0,1319.0,,73.2,63.5,,84.2,97.8,80.3,67.7,76.9,76.8,,,,,,,,,,3.0,,,,,,,1948.0,1966.0,,1.0,3,1,,301,6,1.0,,,1.0627,1001,1,7222.1
2,1988,3,5,,,1.0,32.0,55.0,2.0,897.0,164.0,54.0,840.0,1,2430.0,1.0,3,1,55.0,73.0,7460.0,3,1,5,,,,,,,,,,,,,,,,0.0,1,1,,,,1,1,705.0,28.0,2.0,269.0,806.0,24.0,410.0,9130.0,1.0,3,1,35.0,29.0,1170.0,3,1,,0.0,1,1,,,,1,1,5.0,0.0,72.0,10.0,8.0,5.0,,,0.0,0.0,,2,1,6.0,2,1.0,1,,1.0,1.0,3.0,1,8.0,4.0,1,0.0,0.0,0.0,1,,0.0,9.0,,10.0,,2,1,1,7072,1.46,5.94,7.99,4.86,6.39,63.7,,,,,,,4.68,6.45,5.84,2.9,4.09,30.5,2,1.0,1.0,,5.0,,,,,,,,,,,,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,,1.0,1.0,5.0,1.0,,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,2.0,,,,2.0,2.0,2.0,0.0,,2.0,2.0,,,,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2,,,,2.0,,,,,,,,,,,20.0,,3.0,5.0,3.0,40.0,70.0,60.0,85.0,85.0,2.0,4.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,2.0,7.0,0.0,4.0,,,,,,,,2.0,2.0,,,,,3.0,5.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,,,,,,4.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,2.0,3.0,1.0,1.0,2,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,,,,2.0,2.0,,,,2.0,0.0,1.0,2.0,1.0,2.0,1,2.0,0.0,5.0,2.0,2.0,2.0,,2.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,3.0,7.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,48.0,,,,,,3.0,,,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,3.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,,,,,,,0.0,,,,,2.0,6.0,2.0,1.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,3.0,6.0,13269.0,,19933.0,,15.0,15.0,,,1.0,,,,,,0.0,8.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1,2,71.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,4.0,1,1.0,1,0,221,1910.0,9853.0,,1910.0,4520.0,,2432.0,8322.0,,71.6,38.4,,77.2,97.5,59.3,32.0,25.4,39.4,,,,,,,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,3.0,1916.0,,3.0,2.0,1,1,,301,6,1.0,,,0.5313,1001,1,7222.1
3,1988,4,1,40.0,,,190.0,56.0,2.0,727.0,185.0,47.0,721.0,1,2600.0,1.0,3,1,46.0,66.0,7470.0,3,1,1,26.0,2.0,2.0,1.0,60.0,,,202.0,72.0,1.0,718.0,25.0,48.0,712.0,710.0,1.0,3,1,51.0,72.0,7390.0,3,1,51.0,67.0,2.0,377.0,75.0,70.0,200.0,1740.0,1.0,3,1,65.0,88.0,4490.0,3,1,,0.0,1,1,,,,1,1,2.0,0.0,29.0,16.0,16.0,16.0,16.0,3.0,3.0,3.0,3.0,2,1,5.0,2,3.0,1,,1.0,,4.0,1,0.0,0.0,2,0.0,0.0,0.0,2,0.0,2.0,12.0,11.0,18.0,14.0,2,1,1,7072,0.56,7.27,1.45,4.7,7.21,52.5,2.99,5.02,8.0,3.95,5.82,47.8,0.0,8.0,1.0,6.0,8.0,71.8,4,1.0,2.0,,5.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,,2.0,1.0,70.0,,,2.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,1,22.0,,,3.0,2.0,,,,2.0,2.0,,,,2.0,100.0,,2.0,5.0,3.0,40.0,60.0,40.0,50.0,50.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,5.0,4.0,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,,,2.0,1.0,3.0,5.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,,2.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,2.0,,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,3.0,1.0,1.0,2,,,,,,,,,,0.0,0.0,2.0,3.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,160024.0,,,1.0,,,76.0,,1.0,22.0,,,3.0,1.0,22.0,,,3.0,0.0,3.0,1.0,1.0,1.0,2,,0.0,6.0,2.0,1.0,1.0,6.0,3.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,,3.0,5.0,,,,,,,,3.0,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,,2.0,1.0,3.0,2.0,,,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,,,,1.0,2.0,2.0,1.0,,,,,1.0,0.0,,,,,0.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,3.0,8.0,43426.0,22919.0,65236.0,34430.0,8.0,8.0,27.0,,2.0,29.0,29.0,,,1.0,,8.0,,,,,,,,,,,,,1,1,41.0,1.0,2.0,2.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2,3.0,1.0,1,2.0,1,0,330,1610.0,131.0,2114.0,1621.0,131.0,4410.0,2452.0,2211.0,2412.0,60.6,90.1,67.0,60.1,81.4,53.2,86.7,99.1,80.4,,,,78.3,91.4,82.0,,,,1.0,,,,,,,1959.0,1985.0,5.0,1.0,3,1,,301,6,1.0,,,1.0627,1001,1,7222.1
4,1988,5,6,,,1.0,180.0,51.0,2.0,809.0,159.0,46.0,802.0,1,2720.0,1.0,3,1,65.0,80.0,8590.0,3,1,5,,,,,,,,,,,,,,,,0.0,1,1,,,,1,1,11.0,68.0,2.0,69.0,53.0,69.0,60.0,1360.0,1.0,3,1,65.0,91.0,770.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,25.0,17.0,16.0,16.0,,3.0,3.0,3.0,,1,1,4.0,1,3.0,1,,1.0,2.0,4.0,1,0.0,4.0,2,0.0,0.0,0.0,2,1.0,1.0,12.0,10.0,20.0,11.0,2,1,1,7072,1.35,2.62,8.0,5.25,7.28,51.9,,,,,,,0.23,7.89,1.36,4.97,7.85,62.6,3,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,,2.0,,,,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,7.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2,,,,2.0,,,,,,,,,,,104.0,2.0,2.0,4.0,4.0,70.0,70.0,70.0,70.0,70.0,2.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,2.0,3.0,3.0,,,,,,,1.0,2.0,1.0,,,,,1.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,3.0,1.0,1.0,1,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,,,,2.0,2.0,,,,2.0,0.0,1.0,1.0,1.0,2.0,1,2.0,0.0,6.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,,,,,,,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,1.0,3.0,3.0,,,,,,,0.0,,,,,0.0,,,,,,2.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,3.0,3.0,8.0,91587.0,15682.0,112283.0,23558.0,11.0,29.0,11.0,2.0,2.0,,,,,,0.0,8.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1,1,24.0,5.0,8.0,1.0,24.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2,9.0,6.0,1,8.0,1,0,220,1800.0,220.0,,1390.0,220.0,,3475.0,2142.0,,62.5,86.5,,59.4,83.3,48.5,85.2,95.1,90.2,,,,,,,2.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,2.0,2.0,1963.0,,10.0,1.0,1,1,,301,6,1.0,,,1.0627,1001,1,7222.1
